2042,Pudding Milk Tea,6.19,4.83
2043,Sesame Milk Tea,7.16,2.23
2044,Strawberry Milk Tea,4.44,4.72
2045,Taro Milk Tea,6.32,3.31
2046,Thai Iced Tea,7.03,4.75
2047,Japanese Genmai Green Tea,6.51,4.21
2048,Blueberry Slush,5.74,2.75
2049,Cappuccino Slush,7.26,4.1
2050,Chocolate Slush,7.82,2.94
2051,Coffee Slush,6.88,3.25
2052,Dark Plum Slush,6.16,3.4
2053,Green Apple Slush,6.67,3.19
2054,Green Bean Milk Slush,6.74,4.1
2055,Green Bean Slush,7.87,3.0
2056,Green Mango Slush,5.97,2.48
2057,Honey Green Milk Tea Slush,6.85,4.28
2058,Honey Milk Tea Slush,5.05,3.38
2059,Honeydew Slush,3.56,4.64
2060,Kiwi Slush,7.38,2.6
2061,Lemon Slush,6.66,4.63
2062,Lychee Slush,3.48,2.08
2063,Mango Slush,5.91,3.49
2064,Mint Chocolate Slush,4.49,2.81
2065,Mocha Cappuccino Slush,3.46,3.88
2066,Mo-cha Green Tea Slush,7.51,3.64
2067,Orange Slush,3.81,2.36
2068,Passion Fruit Slush,5.65,2.04
2069,Peach Slush,6.75,2.39
2070,Pina Colada Slush,3.38,2.59
2071,Red Bean Milk Slush,4.96,4.49
2072,Red Bean Slush,7.85,4.32
2073,Royal Milk Tea Slush,6.42,3.24
2074,Sour Plum Slush,7.37,4.0
2075,Strawberry Slush,5.74,4.87
2076,Taro Slush,5.39,3.88
2077,Thai Iced Tea Slush,7.81,4.48
2078,Two Flavor Slush,4.73,3.66
2079,Yogurt Slush,6.84,2.13
2080,Black Tea,6.03,2.01
2081,Coconut Pineapple Tea,7.15,3.77
2082,Coffee,3.01,2.46
2083,Fruit Magic Tea,6.81,4.34
2084,Ginger Longan Tea,4.95,3.59
2085,Ginger Tea,6.6,4.19
2086,Grass Jelly,6.17,2.62
2087,Green Tea,7.2,2.64
2088,Hawaiian Fruit Tea,3.49,2.15
2089,Honey Green Milk Tea,4.4,4.66
2090,Honey Lemon Tea,5.55,3.05
2091,Jack Fruit Tea,7.24,2.84
2092,Longan Tea,3.18,4.26
2093,Magic Fruit Tea,3.25,4.58
2094,Rose Herbal Tea,4.75,3.01
2095,Almond Snow,5.13,3.34
2096,Apple Snow,3.08,4.39
2097,Banana Snow,5.37,4.28
2098,Champagne Grape Snow,6.11,4.03
2099,Chocolate Snow,5.02,2.0
2100,Grape Snow,5.63,2.47
2101,Green Apple Snow,7.17,3.69
2102,Lemon Snow,5.39,4.42
2103,Mango Snow,4.12,2.18
2104,Orange Snow,7.14,4.54
2105,Passion Fruit Snow,5.98,4.14
2106,Peach Snow,7.49,3.94
2107,Peppermint Snow,6.95,3.79
2108,Plum Snow,3.7,3.14
2109,Sour Plum Snow,7.41,4.9
2110,Strawberry Snow,4.83,4.1
2111,Strawberry Yogurt Snow,5.51,4.2
2112,Tangerine Snow,7.02,4.78
2113,Two Flavor Snow,5.79,2.35
2114,Vanilla Snow,4.83,2.45
2115,Boba Milk Tea,3.68,3.8
2116,Almond Milk Tea,6.38,4.23
2117,Banana Milk Tea,6.35,4.18
2118,Barley Chocolate Milk Tea,4.55,3.03
2119,Barley Milk Tea,4.43,4.25
2120,Cappuccino,6.6,4.25
2121,Chocolate Milk Tea,6.62,3.27
2122,Coconut Milk Tea,4.23,3.64
2123,Coffee Jelly with Milk Tea,6.01,4.87
2124,Coffee Milk Tea,5.5,4.16
2125,Ginger Milk Tea,7.55,3.61
2126,Honey Milk Green Tea,7.71,2.58
2127,Honey Milk Tea,3.71,2.26
2128,Honeydew Milk Tea,5.01,2.26
2129,Iced Coffee,7.32,2.25
2130,Jasmine Milk Tea,5.54,3.98
2131,Lavender Milk Tea,6.88,3.09
2132,Lychee Jelly Milk Tea,5.59,2.66
2133,Mocha Cappuccino,4.98,4.93
2134,Pudding Milk Tea,6.37,4.29
2135,Sesame Milk Tea,5.39,4.13
2136,Strawberry Milk Tea,6.17,2.89
2137,Taro Milk Tea,5.36,2.19
2138,Thai Iced Tea,5.07,4.02
2139,Japanese Genmai Green Tea,7.16,4.92
2140,Blueberry Slush,7.67,4.71
2141,Cappuccino Slush,6.61,2.05
2142,Chocolate Slush,6.71,2.19
2143,Coffee Slush,4.87,2.85
2144,Dark Plum Slush,7.68,3.23
2145,Green Apple Slush,3.92,4.97
2146,Green Bean Milk Slush,5.64,3.93
2147,Green Bean Slush,6.66,3.71
2148,Green Mango Slush,6.46,3.95
2149,Honey Green Milk Tea Slush,5.73,3.81
2150,Honey Milk Tea Slush,5.62,3.59
2151,Honeydew Slush,7.15,3.98
2152,Kiwi Slush,3.67,3.96
2153,Lemon Slush,3.24,4.0
2154,Lychee Slush,4.84,2.91
2155,Mango Slush,3.62,4.44
2156,Mint Chocolate Slush,4.07,3.22
2157,Mocha Cappuccino Slush,5.09,3.3
2158,Mo-cha Green Tea Slush,6.43,2.53
2159,Orange Slush,5.78,2.12
2160,Passion Fruit Slush,6.33,4.07
2161,Peach Slush,7.37,3.12
2162,Pina Colada Slush,6.14,4.92
2163,Red Bean Milk Slush,6.03,2.47
2164,Red Bean Slush,7.73,3.51
2165,Royal Milk Tea Slush,3.09,3.69
2166,Sour Plum Slush,4.65,2.03
2167,Strawberry Slush,7.21,3.65
2168,Taro Slush,5.04,2.83
2169,Thai Iced Tea Slush,5.07,2.39
2170,Two Flavor Slush,7.48,3.83
2171,Yogurt Slush,3.74,3.78
2172,Black Tea,6.1,3.98
2173,Coconut Pineapple Tea,4.9,4.92
2174,Coffee,5.64,3.72
2175,Fruit Magic Tea,5.86,2.16
2176,Ginger Longan Tea,6.41,4.78
2177,Ginger Tea,7.58,4.25
2178,Grass Jelly,6.94,3.98
2179,Green Tea,5.01,2.75
2180,Hawaiian Fruit Tea,3.8,2.13
2181,Honey Green Milk Tea,4.13,2.75
2182,Honey Lemon Tea,6.3,4.1
2183,Jack Fruit Tea,3.85,3.43
2184,Longan Tea,4.39,2.46
2185,Magic Fruit Tea,6.83,4.96
2186,Rose Herbal Tea,7.79,2.47
2187,Almond Snow,5.81,4.75
2188,Apple Snow,6.64,4.23
2189,Banana Snow,7.13,3.45
2190,Champagne Grape Snow,6.96,2.72
2191,Chocolate Snow,3.21,4.88
2192,Grape Snow,7.03,3.39
2193,Green Apple Snow,7.56,3.96
2194,Lemon Snow,4.35,2.42
2195,Mango Snow,3.32,3.19
2196,Orange Snow,3.2,4.29
2197,Passion Fruit Snow,6.75,3.97
2198,Peach Snow,5.58,4.1
2199,Peppermint Snow,3.32,3.44
2200,Plum Snow,7.87,4.67
2201,Sour Plum Snow,7.02,2.43
2202,Strawberry Snow,6.81,2.58
2203,Strawberry Yogurt Snow,4.75,3.21
2204,Tangerine Snow,7.52,2.58
2205,Two Flavor Snow,5.97,2.33
2206,Vanilla Snow,6.45,3.45
2207,Boba Milk Tea,4.69,3.3
2208,Almond Milk Tea,7.85,2.09
2209,Banana Milk Tea,6.17,2.98
2210,Barley Chocolate Milk Tea,3.21,4.46
2211,Barley Milk Tea,4.94,3.99
2212,Cappuccino,3.87,4.91
2213,Chocolate Milk Tea,3.72,2.44
2214,Coconut Milk Tea,3.86,2.78
2215,Coffee Jelly with Milk Tea,5.07,3.35
2216,Coffee Milk Tea,4.63,2.83
2217,Ginger Milk Tea,3.8,4.92
2218,Honey Milk Green Tea,7.69,4.96
2219,Honey Milk Tea,4.86,3.62
2220,Honeydew Milk Tea,6.86,4.55
2221,Iced Coffee,6.93,4.38
2222,Jasmine Milk Tea,6.49,3.28
2223,Lavender Milk Tea,3.1,4.59
2224,Lychee Jelly Milk Tea,4.89,3.78
2225,Mocha Cappuccino,7.97,4.02
2226,Pudding Milk Tea,3.03,4.49
2227,Sesame Milk Tea,3.31,3.25
2228,Strawberry Milk Tea,3.99,2.05
2229,Taro Milk Tea,3.25,4.75
2230,Thai Iced Tea,5.32,4.23
2231,Japanese Genmai Green Tea,6.84,4.34
2232,Blueberry Slush,6.7,3.34
2233,Cappuccino Slush,3.66,4.2
2234,Chocolate Slush,3.61,4.52
2235,Coffee Slush,6.64,2.2
2236,Dark Plum Slush,4.64,3.96
2237,Green Apple Slush,3.08,4.56
2238,Green Bean Milk Slush,6.92,4.23
2239,Green Bean Slush,5.02,2.04
2240,Green Mango Slush,7.04,4.9
2241,Honey Green Milk Tea Slush,4.91,2.98
2242,Honey Milk Tea Slush,7.63,4.9
2243,Honeydew Slush,6.02,3.53
2244,Kiwi Slush,5.94,4.27
2245,Lemon Slush,5.95,4.35
2246,Lychee Slush,6.93,3.43
2247,Mango Slush,3.35,2.44
2248,Mint Chocolate Slush,6.37,2.03
2249,Mocha Cappuccino Slush,5.92,2.64
2250,Mo-cha Green Tea Slush,6.33,2.32
2251,Orange Slush,7.72,2.58
2252,Passion Fruit Slush,3.41,4.99
2253,Peach Slush,5.74,4.53
2254,Pina Colada Slush,5.15,3.01
2255,Red Bean Milk Slush,4.28,2.53
2256,Red Bean Slush,3.59,3.6
2257,Royal Milk Tea Slush,4.08,4.97
2258,Sour Plum Slush,3.07,4.76
2259,Strawberry Slush,5.59,3.07
2260,Taro Slush,6.86,2.86
2261,Thai Iced Tea Slush,5.96,2.03
2262,Two Flavor Slush,6.98,2.47
2263,Yogurt Slush,6.41,2.37
2264,Black Tea,7.09,3.87
2265,Coconut Pineapple Tea,4.58,2.44
2266,Coffee,7.56,2.8
2267,Fruit Magic Tea,5.42,4.75
2268,Ginger Longan Tea,7.59,2.17
2269,Ginger Tea,4.99,3.34
2270,Grass Jelly,5.54,2.03
2271,Green Tea,6.72,3.61
2272,Hawaiian Fruit Tea,7.46,4.35
2273,Honey Green Milk Tea,3.26,4.05
2274,Honey Lemon Tea,4.23,3.37
2275,Jack Fruit Tea,3.52,2.47
2276,Longan Tea,6.42,3.5
2277,Magic Fruit Tea,6.05,4.43
2278,Rose Herbal Tea,4.73,3.57
2279,Almond Snow,5.31,2.43
2280,Apple Snow,7.58,3.91
2281,Banana Snow,6.14,2.14
2282,Champagne Grape Snow,7.6,2.39
2283,Chocolate Snow,6.12,3.33
2284,Grape Snow,5.4,4.02
2285,Green Apple Snow,3.5,2.55
2286,Lemon Snow,7.01,4.32
2287,Mango Snow,7.71,4.65
2288,Orange Snow,5.6,4.71
2289,Passion Fruit Snow,4.03,3.9
2290,Peach Snow,7.0,2.11
2291,Peppermint Snow,4.43,4.06
2292,Plum Snow,5.39,3.4
2293,Sour Plum Snow,3.74,2.05
2294,Strawberry Snow,7.27,3.96
2295,Strawberry Yogurt Snow,4.27,4.58
2296,Tangerine Snow,6.59,3.2
2297,Two Flavor Snow,3.79,4.12
2298,Vanilla Snow,5.4,2.4
2299,Boba Milk Tea,5.31,2.83
2300,Almond Milk Tea,5.77,4.99
2301,Banana Milk Tea,5.9,2.18
2302,Barley Chocolate Milk Tea,5.08,3.53
2303,Barley Milk Tea,6.69,2.13
2304,Cappuccino,6.43,4.22
2305,Chocolate Milk Tea,4.67,2.77
2306,Coconut Milk Tea,3.87,2.48
2307,Coffee Jelly with Milk Tea,6.25,2.26
2308,Coffee Milk Tea,5.02,4.57
2309,Ginger Milk Tea,5.13,3.3
2310,Honey Milk Green Tea,7.34,4.1
2311,Honey Milk Tea,3.8,2.54
2312,Honeydew Milk Tea,6.83,4.25
2313,Iced Coffee,4.87,4.2
2314,Jasmine Milk Tea,3.32,3.17
2315,Lavender Milk Tea,4.19,2.51
2316,Lychee Jelly Milk Tea,3.19,3.06
2317,Mocha Cappuccino,4.9,4.32
2318,Pudding Milk Tea,4.71,4.49
2319,Sesame Milk Tea,7.15,2.92
2320,Strawberry Milk Tea,5.12,3.08
2321,Taro Milk Tea,3.87,3.08
2322,Thai Iced Tea,5.49,3.69
2323,Japanese Genmai Green Tea,6.05,4.88
2324,Blueberry Slush,4.22,2.97
2325,Cappuccino Slush,6.62,2.68
2326,Chocolate Slush,4.03,4.69
2327,Coffee Slush,4.62,2.11
2328,Dark Plum Slush,7.77,3.64
2329,Green Apple Slush,5.63,4.74
2330,Green Bean Milk Slush,6.45,4.92
2331,Green Bean Slush,3.13,4.53
2332,Green Mango Slush,3.7,3.03
2333,Honey Green Milk Tea Slush,6.59,3.77
2334,Honey Milk Tea Slush,6.99,3.44
2335,Honeydew Slush,4.61,2.86
2336,Kiwi Slush,6.13,3.55
2337,Lemon Slush,5.48,2.39
2338,Lychee Slush,5.46,2.65
2339,Mango Slush,3.78,4.36
2340,Mint Chocolate Slush,7.81,4.1
2341,Mocha Cappuccino Slush,4.89,4.03
2342,Mo-cha Green Tea Slush,7.23,3.51
2343,Orange Slush,5.8,4.12
2344,Passion Fruit Slush,4.85,2.19
2345,Peach Slush,3.15,4.69
2346,Pina Colada Slush,3.16,3.92
2347,Red Bean Milk Slush,7.65,2.33
2348,Red Bean Slush,5.48,4.27
2349,Royal Milk Tea Slush,6.99,2.05
2350,Sour Plum Slush,5.72,3.59
2351,Strawberry Slush,3.38,3.72
2352,Taro Slush,3.02,4.18
2353,Thai Iced Tea Slush,3.87,3.37
2354,Two Flavor Slush,3.6,2.26
2355,Yogurt Slush,4.71,2.39
2356,Black Tea,4.55,2.43
2357,Coconut Pineapple Tea,3.19,4.05
2358,Coffee,4.95,3.29
2359,Fruit Magic Tea,3.3,2.89
2360,Ginger Longan Tea,4.38,4.26
2361,Ginger Tea,6.78,2.71
2362,Grass Jelly,7.68,4.72
2363,Green Tea,5.69,2.88
2364,Hawaiian Fruit Tea,3.36,3.89
2365,Honey Green Milk Tea,5.96,3.85
2366,Honey Lemon Tea,7.76,2.11
2367,Jack Fruit Tea,6.15,2.94
2368,Longan Tea,3.63,4.68
2369,Magic Fruit Tea,5.4,2.25
2370,Rose Herbal Tea,3.18,4.11
2371,Almond Snow,3.44,4.55
2372,Apple Snow,5.74,4.44
2373,Banana Snow,3.51,3.56
2374,Champagne Grape Snow,3.76,3.29
2375,Chocolate Snow,7.56,4.98
2376,Grape Snow,7.66,4.22
2377,Green Apple Snow,4.19,3.2
2378,Lemon Snow,4.17,2.67
2379,Mango Snow,3.58,2.99
2380,Orange Snow,5.19,3.67
2381,Passion Fruit Snow,6.48,4.31
2382,Peach Snow,3.05,2.18
2383,Peppermint Snow,3.93,3.4
2384,Plum Snow,4.05,4.05
2385,Sour Plum Snow,6.22,3.69
2386,Strawberry Snow,4.59,4.78
2387,Strawberry Yogurt Snow,4.11,3.19
2388,Tangerine Snow,4.63,4.62
2389,Two Flavor Snow,4.74,2.03
2390,Vanilla Snow,7.89,2.93
2391,Boba Milk Tea,5.9,2.24
2392,Almond Milk Tea,6.61,3.44
2393,Banana Milk Tea,4.49,3.77
2394,Barley Chocolate Milk Tea,3.38,3.66
2395,Barley Milk Tea,4.74,4.29
2396,Cappuccino,3.1,4.39
2397,Chocolate Milk Tea,5.06,3.71
2398,Coconut Milk Tea,7.76,2.4
2399,Coffee Jelly with Milk Tea,6.37,3.16
2400,Coffee Milk Tea,7.29,4.31
2401,Ginger Milk Tea,6.31,4.88
2402,Honey Milk Green Tea,7.06,2.28
2403,Honey Milk Tea,7.89,4.18
2404,Honeydew Milk Tea,5.77,3.82
2405,Iced Coffee,6.5,3.73
2406,Jasmine Milk Tea,7.34,2.67
2407,Lavender Milk Tea,4.7,2.53
2408,Lychee Jelly Milk Tea,3.79,3.28
2409,Mocha Cappuccino,3.31,2.81
2410,Pudding Milk Tea,3.69,2.96
2411,Sesame Milk Tea,7.75,4.51
2412,Strawberry Milk Tea,5.12,3.04
2413,Taro Milk Tea,5.3,4.56
2414,Thai Iced Tea,3.56,2.71
2415,Japanese Genmai Green Tea,5.27,3.87
2416,Blueberry Slush,7.89,4.33
2417,Cappuccino Slush,5.84,4.21
2418,Chocolate Slush,7.08,3.48
2419,Coffee Slush,3.98,4.62
2420,Dark Plum Slush,3.29,3.91
2421,Green Apple Slush,6.5,3.14
2422,Green Bean Milk Slush,5.42,2.17
2423,Green Bean Slush,3.04,4.04
2424,Green Mango Slush,6.66,4.89
2425,Honey Green Milk Tea Slush,5.36,2.24
2426,Honey Milk Tea Slush,7.6,3.35
2427,Honeydew Slush,3.17,4.52
2428,Kiwi Slush,6.31,4.36
2429,Lemon Slush,6.18,3.14
2430,Lychee Slush,4.64,4.29
2431,Mango Slush,6.62,2.36
2432,Mint Chocolate Slush,3.61,4.47
2433,Mocha Cappuccino Slush,7.93,4.52
2434,Mo-cha Green Tea Slush,4.13,3.98
2435,Orange Slush,3.81,4.23
2436,Passion Fruit Slush,6.2,3.67
2437,Peach Slush,4.1,3.46
2438,Pina Colada Slush,5.97,3.26
2439,Red Bean Milk Slush,6.43,3.08
2440,Red Bean Slush,4.71,4.99
2441,Royal Milk Tea Slush,5.08,4.32
2442,Sour Plum Slush,6.68,3.93
2443,Strawberry Slush,4.98,2.95
2444,Taro Slush,3.05,2.12
2445,Thai Iced Tea Slush,4.92,2.17
2446,Two Flavor Slush,4.99,4.36
2447,Yogurt Slush,6.83,3.42
2448,Black Tea,6.91,2.26
2449,Coconut Pineapple Tea,3.49,2.15
2450,Coffee,5.11,2.57
2451,Fruit Magic Tea,7.67,4.66
2452,Ginger Longan Tea,7.06,2.27
2453,Ginger Tea,5.51,3.63
2454,Grass Jelly,3.75,3.8
2455,Green Tea,4.18,2.12
2456,Hawaiian Fruit Tea,6.41,4.76
2457,Honey Green Milk Tea,6.66,2.94
2458,Honey Lemon Tea,7.37,2.65
2459,Jack Fruit Tea,6.82,2.01
2460,Longan Tea,4.59,3.04
2461,Magic Fruit Tea,3.83,2.13
2462,Rose Herbal Tea,6.6,4.93
2463,Almond Snow,5.55,2.24
2464,Apple Snow,5.4,2.95
2465,Banana Snow,4.71,2.16
2466,Champagne Grape Snow,3.85,4.65
2467,Chocolate Snow,4.21,4.42
2468,Grape Snow,3.86,3.18
2469,Green Apple Snow,7.61,3.25
2470,Lemon Snow,5.29,3.86
2471,Mango Snow,3.41,4.63
2472,Orange Snow,3.84,2.22
2473,Passion Fruit Snow,3.27,3.38
2474,Peach Snow,3.55,4.05
2475,Peppermint Snow,4.22,3.85
2476,Plum Snow,5.3,2.71
2477,Sour Plum Snow,3.56,3.21
2478,Strawberry Snow,6.94,2.73
2479,Strawberry Yogurt Snow,7.62,4.89
2480,Tangerine Snow,6.88,4.79
2481,Two Flavor Snow,7.97,4.61
2482,Vanilla Snow,3.85,3.98
2483,Boba Milk Tea,7.67,4.89
2484,Almond Milk Tea,4.77,4.32
2485,Banana Milk Tea,4.77,4.81
2486,Barley Chocolate Milk Tea,4.9,4.79
2487,Barley Milk Tea,6.86,4.53
2488,Cappuccino,3.78,4.59
2489,Chocolate Milk Tea,4.04,2.24
2490,Coconut Milk Tea,3.44,4.17
2491,Coffee Jelly with Milk Tea,3.78,3.59
2492,Coffee Milk Tea,6.11,2.74
2493,Ginger Milk Tea,6.76,4.83
2494,Honey Milk Green Tea,3.93,4.68
2495,Honey Milk Tea,7.16,3.35
2496,Honeydew Milk Tea,5.6,2.62
2497,Iced Coffee,3.25,2.93
2498,Jasmine Milk Tea,3.76,3.34
2499,Lavender Milk Tea,5.16,3.85
2500,Lychee Jelly Milk Tea,3.0,4.78
2501,Mocha Cappuccino,6.05,4.73
2502,Pudding Milk Tea,7.42,3.38
2503,Sesame Milk Tea,7.61,2.68
2504,Strawberry Milk Tea,6.83,3.91
2505,Taro Milk Tea,4.18,2.47
2506,Thai Iced Tea,7.82,3.04
2507,Japanese Genmai Green Tea,6.25,2.89
2508,Blueberry Slush,6.13,3.21
2509,Cappuccino Slush,4.39,3.88
2510,Chocolate Slush,3.25,2.92
2511,Coffee Slush,7.17,4.27
2512,Dark Plum Slush,7.12,3.6
2513,Green Apple Slush,3.52,3.95
2514,Green Bean Milk Slush,7.76,4.45
2515,Green Bean Slush,6.14,4.59
2516,Green Mango Slush,5.78,2.58
2517,Honey Green Milk Tea Slush,6.27,2.9
2518,Honey Milk Tea Slush,3.71,3.22
2519,Honeydew Slush,4.99,4.8
2520,Kiwi Slush,6.7,3.02
2521,Lemon Slush,5.5,2.99
2522,Lychee Slush,7.41,4.05
2523,Mango Slush,7.24,3.28
2524,Mint Chocolate Slush,7.11,3.19
2525,Mocha Cappuccino Slush,3.71,3.06
2526,Mo-cha Green Tea Slush,7.55,3.21
2527,Orange Slush,7.46,4.85
2528,Passion Fruit Slush,3.89,4.33
2529,Peach Slush,3.56,4.53
2530,Pina Colada Slush,7.98,4.43
2531,Red Bean Milk Slush,5.07,2.0
2532,Red Bean Slush,4.16,4.83
2533,Royal Milk Tea Slush,5.75,3.98
2534,Sour Plum Slush,4.83,3.0
2535,Strawberry Slush,3.97,4.34
2536,Taro Slush,6.25,4.99
2537,Thai Iced Tea Slush,5.79,4.07
2538,Two Flavor Slush,5.94,4.54
2539,Yogurt Slush,4.37,2.62
2540,Black Tea,6.09,2.59
2541,Coconut Pineapple Tea,7.26,2.02
2542,Coffee,3.65,4.27
2543,Fruit Magic Tea,5.88,4.22
2544,Ginger Longan Tea,5.36,3.34
2545,Ginger Tea,3.54,2.7
2546,Grass Jelly,7.11,2.63
2547,Green Tea,7.31,3.97
2548,Hawaiian Fruit Tea,3.6,3.09
2549,Honey Green Milk Tea,5.21,4.53
2550,Honey Lemon Tea,7.87,3.97
2551,Jack Fruit Tea,7.95,3.24
2552,Longan Tea,6.49,3.53
2553,Magic Fruit Tea,5.57,4.74
2554,Rose Herbal Tea,6.76,4.8
2555,Almond Snow,4.81,4.56
2556,Apple Snow,6.38,4.96
2557,Banana Snow,3.17,4.2
2558,Champagne Grape Snow,7.02,4.15
2559,Chocolate Snow,3.32,3.86
2560,Grape Snow,6.43,2.16
2561,Green Apple Snow,3.63,3.39
2562,Lemon Snow,6.81,4.63
2563,Mango Snow,6.92,2.29
2564,Orange Snow,5.98,4.22
2565,Passion Fruit Snow,7.39,3.36
2566,Peach Snow,4.78,2.69
2567,Peppermint Snow,3.5,4.98
2568,Plum Snow,3.86,2.62
2569,Sour Plum Snow,6.6,4.9
2570,Strawberry Snow,5.39,2.19
2571,Strawberry Yogurt Snow,7.46,4.52
2572,Tangerine Snow,3.78,2.29
2573,Two Flavor Snow,7.99,2.81
2574,Vanilla Snow,6.79,4.84
2575,Boba Milk Tea,5.04,4.45
2576,Almond Milk Tea,4.44,3.17
2577,Banana Milk Tea,3.85,2.88
2578,Barley Chocolate Milk Tea,6.7,4.79
2579,Barley Milk Tea,6.71,4.9
2580,Cappuccino,7.69,4.04
2581,Chocolate Milk Tea,5.15,3.46
2582,Coconut Milk Tea,5.96,4.47
2583,Coffee Jelly with Milk Tea,4.31,3.58
2584,Coffee Milk Tea,4.52,3.16
2585,Ginger Milk Tea,6.21,2.79
2586,Honey Milk Green Tea,6.77,4.34
2587,Honey Milk Tea,5.46,3.93
2588,Honeydew Milk Tea,7.28,4.68
2589,Iced Coffee,3.5,2.35
2590,Jasmine Milk Tea,6.3,2.53
2591,Lavender Milk Tea,5.21,2.82
2592,Lychee Jelly Milk Tea,7.59,2.5
2593,Mocha Cappuccino,6.27,4.83
2594,Pudding Milk Tea,7.44,3.91
2595,Sesame Milk Tea,4.37,4.38
2596,Strawberry Milk Tea,6.76,4.15
2597,Taro Milk Tea,7.91,3.17
2598,Thai Iced Tea,7.87,4.89
2599,Japanese Genmai Green Tea,4.43,2.76
2600,Blueberry Slush,5.74,2.57
2601,Cappuccino Slush,7.23,3.64
2602,Chocolate Slush,3.99,3.52
2603,Coffee Slush,7.45,3.52
2604,Dark Plum Slush,3.41,3.16
2605,Green Apple Slush,5.62,2.91
2606,Green Bean Milk Slush,7.28,5.0
2607,Green Bean Slush,6.38,4.58
2608,Green Mango Slush,5.48,2.5
2609,Honey Green Milk Tea Slush,5.49,4.14
2610,Honey Milk Tea Slush,3.69,4.61
2611,Honeydew Slush,3.48,3.46
2612,Kiwi Slush,4.71,3.06
2613,Lemon Slush,5.9,4.41
2614,Lychee Slush,4.02,3.46
2615,Mango Slush,4.85,4.32
2616,Mint Chocolate Slush,6.93,4.67
2617,Mocha Cappuccino Slush,4.39,2.81
2618,Mo-cha Green Tea Slush,6.73,4.07
2619,Orange Slush,7.12,3.88
2620,Passion Fruit Slush,7.53,2.38
2621,Peach Slush,3.24,4.61
2622,Pina Colada Slush,6.77,4.92
2623,Red Bean Milk Slush,6.32,2.84
2624,Red Bean Slush,3.96,3.56
2625,Royal Milk Tea Slush,5.51,3.39
2626,Sour Plum Slush,5.78,3.44
2627,Strawberry Slush,3.98,3.68
2628,Taro Slush,3.82,2.74
2629,Thai Iced Tea Slush,5.9,3.35
2630,Two Flavor Slush,3.91,4.75
2631,Yogurt Slush,4.98,3.97
2632,Black Tea,7.18,2.14
2633,Coconut Pineapple Tea,3.03,3.04
2634,Coffee,7.33,4.7
2635,Fruit Magic Tea,3.73,2.25
2636,Ginger Longan Tea,7.54,2.5
2637,Ginger Tea,6.29,2.35
2638,Grass Jelly,6.49,2.17
2639,Green Tea,4.31,4.58
2640,Hawaiian Fruit Tea,7.18,3.97
2641,Honey Green Milk Tea,5.55,4.55
2642,Honey Lemon Tea,7.77,4.44
2643,Jack Fruit Tea,7.62,3.47
2644,Longan Tea,4.92,2.74
2645,Magic Fruit Tea,6.16,4.96
2646,Rose Herbal Tea,4.5,5.0
2647,Almond Snow,3.74,3.98
2648,Apple Snow,5.37,2.45
2649,Banana Snow,5.65,4.34
2650,Champagne Grape Snow,5.41,2.85
2651,Chocolate Snow,3.48,2.28
2652,Grape Snow,5.74,2.64
2653,Green Apple Snow,7.11,3.35
2654,Lemon Snow,4.47,4.64
2655,Mango Snow,6.59,3.0
2656,Orange Snow,3.45,4.12
2657,Passion Fruit Snow,3.05,4.31
2658,Peach Snow,5.13,4.05
2659,Peppermint Snow,3.06,3.61
2660,Plum Snow,5.29,2.54
2661,Sour Plum Snow,6.37,2.18
2662,Strawberry Snow,7.67,2.68
2663,Strawberry Yogurt Snow,6.25,4.73
2664,Tangerine Snow,4.7,3.28
2665,Two Flavor Snow,4.37,2.02
2666,Vanilla Snow,6.87,4.97
2667,Boba Milk Tea,7.73,4.35
2668,Almond Milk Tea,5.74,4.71
2669,Banana Milk Tea,5.58,2.32
2670,Barley Chocolate Milk Tea,5.62,2.38
2671,Barley Milk Tea,7.47,2.82
2672,Cappuccino,6.65,2.29
2673,Chocolate Milk Tea,7.84,3.52
2674,Coconut Milk Tea,4.99,4.88
2675,Coffee Jelly with Milk Tea,7.78,4.82
2676,Coffee Milk Tea,4.89,3.21
2677,Ginger Milk Tea,3.6,3.22
2678,Honey Milk Green Tea,3.28,2.52
2679,Honey Milk Tea,3.56,2.29
2680,Honeydew Milk Tea,5.81,2.99
2681,Iced Coffee,3.72,2.75
2682,Jasmine Milk Tea,6.11,2.55
2683,Lavender Milk Tea,3.05,4.92
2684,Lychee Jelly Milk Tea,3.41,3.23
2685,Mocha Cappuccino,5.94,4.69
2686,Pudding Milk Tea,5.66,3.56
2687,Sesame Milk Tea,3.51,2.08
2688,Strawberry Milk Tea,3.26,4.4
2689,Taro Milk Tea,6.91,4.98
2690,Thai Iced Tea,7.35,4.36
2691,Japanese Genmai Green Tea,3.63,4.24
2692,Blueberry Slush,3.69,4.73
2693,Cappuccino Slush,3.09,4.59
2694,Chocolate Slush,6.52,2.75
2695,Coffee Slush,5.05,4.68
2696,Dark Plum Slush,6.34,3.66
2697,Green Apple Slush,4.64,4.35
2698,Green Bean Milk Slush,5.86,4.21
2699,Green Bean Slush,6.53,4.05
2700,Green Mango Slush,7.6,4.88
2701,Honey Green Milk Tea Slush,7.36,4.19
2702,Honey Milk Tea Slush,7.1,2.13
2703,Honeydew Slush,6.6,2.58
2704,Kiwi Slush,4.43,3.14
2705,Lemon Slush,5.98,2.32
2706,Lychee Slush,4.39,2.67
