store_id,ingredient_id,boba_id
tea-station-newark,78229,ymuqbyhpns
blossom-bee-dublin,30818,ojguckituk
search-tea-millbrae-5,92679,rqtnrlbmpb
sharetea-berkeley,34540,posiggzxkp
gelato-firenze-and-qtea-bar-oakland,23019,krgrbroqwa
85-c-bakery-cafe-milpitas-2,64839,ogsibllxwj
amakara-dublin,16204,klicwkrpkx
cafe-tapioca-dublin,82462,wiuqccwuqk
chantal-guillon-macarons-and-teas-palo-alto-2,95064,mamcffnkxs
t4-castro-valley,42115,gdkittjfqa
icicles-pleasanton,98591,lcyaoareyx
jovie-coffee-and-pho-campbell,46886,lpgurqrybg
tea-era-mountain-view-2,75201,vbgkdzhkiq
r-and-d-cafe-san-lorenzo,43424,qykcsxhpwl
sharetea-concord-3,65524,tzomkjhtex
yobelle-napa-2,62035,ohpdbkvqoi
green-bamboo-restaurant-fairfield,83564,dwzlbwndph
mandro-teahouse-newark-3,68548,szimluldpe
menchies-frozen-yogurt-belmont-2,54496,fdfzmtbsuf
surf-city-squeeze-antioch,19089,tiktrsacwb
blossom-bee-dublin,27594,boschslkki
mr-green-bubble-sunnyvale,46173,vxludqrtbr
quickly-castro-valley,39590,xdqiuxykvh
taiwan-bento-oakland-4,11763,oorzssnity
skyview-noodle-and-tea-pittsburg-3,13411,mkipdmbwuj
sinceretea-san-jose-2,28463,etueemmzyp
the-tea-zone-lounge-san-jose,91348,lljydgbyas
milkcow-castro-valley,12568,tfxedwries
5-sweets-san-francisco,45066,pstgwslzqd
tpumps-san-francisco,85840,bpuqseuckb
milk-tea-lab-pleasant-hill,9533,zxjyiidwjx
chick-and-tea-milpitas-4,73264,dpzbevfrqu
yumygurt-pinole,45234,vrgtkbzxtg
yogurtland-dublin,35217,eqjuflqgxy
blush-organic-frozen-yogurt-dublin,24424,rijnkqkhit
t4-and-poke-walnut-creek,69350,fcezmvtdgt
yogurtland-san-ramon,28963,ytrszqgyod
teaway-alameda,69117,ynzhrslbql
t4-hayward-3,5642,rrikalulkv
quickly-kobe-bento-richmond-2,74887,zqdrlvbzxk
over-the-top-shop-frozen-yogurt-american-canyon,11954,tldafripvb
mr-green-bubble-union-city,24839,qyfghzehbz
jollibee-concord,51552,xailjpdxmg
fresh-nation-desserts-san-mateo-2,97592,egnvvgoxtf
surf-city-squeeze-concord,91569,igyqnvwlcn
what8ver-express-cupertino-2,17126,wqlpcoeizu
tea-time-palo-alto,37767,nhzdaqskos
steepers-campbell,72749,kdgovynbmt
search-tea-millbrae-5,60772,fvrqpieier
eggettes-south-san-francisco,76709,kxebkdcljh
shincha-tea-san-jose-3,52593,rvkrgfeizh
sweet-orchid-fremont,55693,itscgxizvx
tancca-san-francisco-3,83005,jtjnuwwigd
letea-pleasanton-2,37376,sckgjtbskt
sharetea-dublin-3,46103,dvvrwbohwa
pho-saigon-noodle-house-san-ramon,96769,bzvkrrgpol
verde-tea-cafe-mountain-view,74254,teuyhxcvyd
85-c-bakery-cafe-newark,84979,qldiwamvlb
t4-fremont-3,91161,ayxzpjufjy
quickly-dublin,7982,zhjnhjmvzz
t4-castro-valley,93962,nwygwkptvz
icicles-cupertino,52358,dtsrftbwcm
mr-green-bubble-union-city,44239,vaixnrpgpp
coupa-café-lytton-palo-alto,69885,niotfsoyuq
i-tea-san-francisco-3,66963,lzsitfevor
rrags-caffe-benicia,10569,tbvetrriuk
menchies-frozen-yogurt-livermore,5555,nzjmlmsfhy
teaspoon-palo-alto-7,22806,hmduorhtda
snowflake-san-jose,90340,rbyvucybgy
tapioca-express-san-leandro,69024,uiktnvmtmb
boba-guys-san-francisco-10,39838,ynmcqhbjzb
ohana-hawaiian-bbq-of-pleasanton-pleasanton,71384,wkovctxdoa
super-cue-cafe-san-mateo-2,6358,xdtehsoyqx
sharetea-union-city-3,52127,xpxgmuekch
sharetea-san-jose-3,64586,dpnkywdnaq
boba-queen-fremont,84339,dwkuumgevr
pho-lee-hoa-phat-vallejo-2,20763,ikqzkjndju
westea-pleasanton,17110,qukjarzncf
che-lo-union-city-2,96805,pzhcjgjxnk
comebuy-tea-and-coffee-santa-clara,64947,xaglgdaxcd
chilly-and-munch-mountain-view,53240,erjdnxystt
pho-1-vallejo,78876,ebdxijxqti
tangelo-frozen-yogurt-moraga,21055,mizmrrvgfm
sharetea-san-ramon,13023,mmdvghpcyj
ohana-hawaiian-bbq-of-pleasanton-pleasanton,85320,swseunsafm
simply-boba-san-jose,67314,wyrrpbrndg
tasty-pot-newark,56540,jfzljiibsn
surf-city-squeeze-antioch,62141,btmvivcdvr
yogurt-hill-hayward-4,10085,tkeiynlnjr
gosu-san-francisco,8670,vnxbxwligl
koi-palace-dublin,14471,mqqevcwaij
chowking-vallejo,30614,kllmavsntz
teaspoon-palo-alto-7,9981,wliizgxrwz
yogurt-shop-danville,37715,zzjnqhcmxn
pho-lee-hoa-phat-pittsburg-5,97612,yrgvkrobfw
steepers-campbell,93691,wsxggqxhoy
bar-code-santa-clara,35390,treyjcddwc
yogurt-hill-hayward-4,69809,vbracevxch
the-axe-and-palm-stanford,69624,pfixptdjmx
amakara-dublin,64331,ogwaggsvnz
purple-kow-san-jose-4,10893,ylelcciqhq
ice-monster-walnut-creek,63732,sftntolncj
pho-lee-hoa-phat-vallejo-2,57927,tjubammkwf
pop-tea-bar-palo-alto-2,68704,cvykxacyrw
tea-fm-san-francisco-3,67455,lkdmgkyldr
golden-bakery-pittsburg,7418,oojhmuudkw
butterfly-santa-clara,8511,zywarqqzfn
world-wrapps-2-0-santa-clara,20840,vvqpcgaurm
tangelo-frozen-yogurt-moraga,52347,fgcbbbxixc
rrags-caffe-benicia,42219,voexlssmsl
boba-guys-san-francisco-15,74454,zsowsoxmzg
menchies-frozen-yogurt-dublin,94646,eosdiufwag
ice-monster-walnut-creek,32721,qxgdcudjda
ramen-dojo-san-mateo,99574,tskxlyikqo
yogurtland-san-ramon,44437,tobibyfsor
50-tea-oakland,10260,hciwfxemzt
waterfront-cafe-burlingame,44631,qujpmhbrev
yo-sushi-martinez,62584,yvqxokhmqm
black-pearl-san-jose-2,43361,tbtffqgqcs
i-tea-alameda,25556,fduwllxfkp
bubble-bay-tea-santa-clara,25542,mtraxpjhxw
ice3-creamery-fremont,20293,amehappfax
bfresh-snacks-and-drinks-san-jose,13116,khlvqagrar
boba-guys-san-francisco-15,44593,wnscrinkcn
smitten-ice-cream-lafayette,34538,bqpbwuhyts
worlds-fare-donuts-hayward,66422,jyillanjgj
tj-cups-san-francisco-5,44760,cvxbkrughy
85-c-bakery-cafe-san-jose-5,45625,ouakgutfwh
pho-99-dublin-5,35055,qpyhmyvdte
boba-bar-san-jose-3,63970,iocntscyxo
tapioca-express-union-city-2,26689,qbdcoerkss
blossom-bee-dublin,48754,nwtrogqmre
teafans-sunnyvale,92301,oxzqgmwvmp
eggettes-san-mateo,58007,phlccxaqap
teabo-café-davis,8896,uvocicwcgb
pho-huynh-hiep-5-kevins-noodle-house-concord,7172,lfhylqdoct
boba-guys-san-francisco-4,76879,hsuthdhjut
jazen-tea-santa-clara-3,69230,kqyqrmtyby
happy-lemon-fremont-2,47778,ziebbkaomx
little-heaven-deli-san-francisco,40536,chtijotlyl
mandro-teahouse-newark-3,91267,ohrwxkaqll
hot-spot-alameda,72444,edikjotkja
50-tea-oakland,49855,zdbffbjwvj
asha-tea-house-berkeley,55991,zfwoilyxny
teaspoon-milpitas,48024,yzcasuvvls
t4-oakland,24371,peihtrbjau
the-moo-bar-santa-clara,78135,qwcexhxsqt
baotea-cafe-pleasanton-2,33957,hvwdpehces
okashi-fusion-vacaville,71676,jpypvvhnll
worlds-fare-donuts-hayward,41018,bvokeifmzb
pho-saigon-garden-dublin,9740,igthajkruz
fantasia-coffee-and-tea-santa-clara,58385,rvmcbuceeu
pure-tea-bar-san-jose,62804,lptlekhnpx
bare-bowls-palo-alto,38706,jzmcdmpjqv
cafe-tapioca-dublin,18638,rdypozyyet
sharetea-fremont-2,91155,jlpgkceqbe
sharetea-concord-3,90844,jdtffbhilq
tea-hut-san-francisco-2,65070,vcfzuqnkhc
ya-ua-yogurt-and-boba-tea-belmont-2,22918,iunvzxlaae
createave-cafe-san-jose-4,14813,uhimeexkzv
saratoga-bagels-saratoga,83863,rkorujuycv
cool-tea-bar-san-francisco-4,18279,yohdvhwovv
cocohodo-sunnyvale-2,45392,fyqtcbksyh
99-ranch-market-concord-2,23160,sljzigqafu
bambu-sunnyvale-2,79141,qhdunxfwmc
kingkat-bar-and-eatery-san-mateo-2,72822,agtoqbuzku
menchies-frozen-yogurt-vallejo,67058,awrztzafpz
chatime-foster-city,83025,yghbbzlhwe
happy-lemon-sunnyvale-2,46329,glgwyadirm
heritage-eats-napa,40546,kdxvevgkoj
milk-and-cookie-bar-castro-valley-3,53359,uqnkvpsglb
homeplate-boba-san-francisco,48538,gyghmkdfzl
myung-dong-tofu-cabin-san-mateo,61637,vbqjjsvuxj
milkcow-fremont-2,59356,blqzdlmlly
happy-lemon-berkeley-berkeley,15537,ifsxauitvl
fraiche-palo-alto-2,24093,dwtlwcbtfw
the-sweet-booth-oakland,6356,hfovztslvg
frostea-daly-city-2,27909,qzwsgcfklp
quickly-millbrae-4,50468,mrgvrdpjbt
quickly-brentwood-brentwood,89391,vwgqvescrv
bagel-street-cafe-redwood-city,86396,tgqydbffch
koi-palace-dublin,52528,ubfacakyqd
sno-crave-tea-house-fremont,52360,jzjizdyhuc
cafe-tapioca-hercules,95915,slhbmhmgge
munch-hayward,49023,tvjlkepkwx
honey-creme-and-tea-san-francisco,40776,sncbysbekt
shooting-star-cafe-oakland,49847,situzooppl
pho-saigon-garden-dublin,73855,qqgydicoai
caface-newark-2,97665,fuslinmgjz
simply-boba-san-jose,18458,rmliryfupy
bb-tea-station-san-francisco-3,50489,kigyzzjljw
creative-sips-san-jose,41334,nrtjnsfehk
one-tea-fremont-2,96062,fggfbsnddj
teaspoon-santa-clara-7,28666,shqhlpyinq
quickly-vallejo-12,56806,sbetvybqor
green-bamboo-restaurant-fairfield,15146,yatdamwlhl
cuppa-san-francisco,87189,vmmvtoyylx
quickly-antioch-2,63152,izcffrorbb
t4-dublin,24509,dvqepucprb
foodnet-supermarket-san-leandro-2,95003,ndrskpknbv
sharetea-union-city-3,10196,iwsnnfwypt
tata-teahouse-fremont-2,89841,plqntuldgt
super-cue-cafe-fremont,30037,esvkbefgjo
t4-hayward-3,62433,mvwvzvxcwz
boba-fitt-drinks-union-city,94268,lwsasyuwok
surf-city-squeeze-concord,65413,lsfvpumsni
sweet-spot-castro-valley,17167,ssbpntwpxn
verde-tea-cafe-mountain-view,87530,rkiaeovroj
green-bakery-and-café-los-altos-11,55867,qralspsvqr
sweet-gelato-tea-lounge-san-jose,45385,sfuuptjzsh
crepe-bar-newark,67796,ohjeanttmx
bubblecup-san-francisco-2,59550,umwnoeiukl
pho-lee-hoa-phat-pleasant-hill,36505,fowczccxkn
mr-green-bubble-union-city,36545,ghkarorhkd
happy-lemon-burlingame-4,38453,oyynavfqbz
t4-tea-for-u-fairfield,93524,omcsjujhth
yogurtland-palo-alto,16933,ffqsusykoc
sweet-a-little-san-francisco-12,66823,saffsptymo
i-tea-san-francisco-2,53021,hkwtnescwv
good-earth-cafe-san-francisco-2,9182,mzhjbhjmcf
gong-cha-newark,11046,uoazdaogdm
skyview-noodle-and-tea-pittsburg-3,7122,ryhpgzzgsa
t4-palo-alto-2,45656,qxybpxqlmd
cream-san-mateo,5404,llixnrptwc
tapioca-express-san-leandro,29880,jtcsbuobjd
katea-san-jose,79008,mijqkdollt
gosu-san-francisco,45399,sedaksvntk
i-tea-pittsburg,47200,rzaayvtdkn
yummi-tea-cafe-san-jose-3,20499,zwlpbvtsxq
i-tea-moraga-3,54698,jvtchmwcmt
tea-hut-san-francisco-2,93922,vmgaurkefb
golden-bakery-pittsburg,35657,xsgwkodpmf
quickly-foster-city-3,87660,doyfwkcjvl
sharetea-union-city-3,83341,oipbiwqgre
i-tea-newark,69823,voblhzwion
85-c-bakery-cafe-san-jose-5,31483,sykllchzpv
myung-dong-tofu-cabin-san-mateo,51280,gxaudnxmzi
poke-xpress-milpitas,30673,dqgbmnewjd
quickly-redwood-city,46220,axhrxqftxs
letea-pleasanton-2,85442,uulevpradf
quickly-san-mateo,23021,ntyrlkhtlw
t4-davis-3,14080,lqcfklvqqk
quickly-sunnyvale-4,99644,hbailnukcs
tuttimelon-alameda,54394,eppiyzwybw
teatop-milpitas,77917,kuqggodeiu
85-c-bakery-cafe-san-jose-5,61939,ryzosliejs
banh-mi-ba-le-oakland,81567,wqsyxuimcj
coupa-café-palo-alto-3,87915,vrxytslbtu
tpumps-foster-city,36210,fkyduvfjlz
tea-delight-alameda-2,58638,uxrdsclvpe
i-tea-pittsburg,79101,ihuuhikffs
happy-lemon-berkeley-berkeley,22549,yspbfuqfyr
honeyberry-santa-clara,30212,kztqmicuuz
yumygurt-pinole,96885,recpfnezkv
i-tea-oakland,56915,mmxllbvvse
quickly-san-mateo,29368,iywqhcmzoe
tiger-tea-and-juice-burlingame-3,92299,uucxeftgla
tuttimelon-alameda,24170,jlunyrrtio
tea-breeze-pleasanton,29318,cqrxvvbzxn
craw-station-san-leandro,84697,dcfbyrgwof
i-tea-pittsburg,47309,vakhowgcvr
quickly-brentwood-brentwood,59867,atxlqapzlw
t4-palo-alto-2,74151,vjayarjdul
factory-tea-bar-fremont-2,74291,hamgjiyuhz
t4-san-jose,69695,stfnaximli
infinitea-san-francisco,34850,grynkighoa
milk-tea-lab-pleasant-hill,11102,wnchyynmyc
sivans-cafe-hayward,97960,uwovezfaiq
cool-tea-bar-san-francisco-4,96223,hnleoofjnu
panda-express-mountain-view-2,61301,jtgejubyla
quickly-san-rafael,93336,ziomkzsphb
ten-ren-tea-co-richmond,74081,ohzdmruvln
85-c-bakery-cafe-milpitas-2,76287,rarbfjjrcf
tpumps-foster-city,98056,dbfixcczyo
ten-ren-tea-co-of-milpitas-milpitas,89529,bhvcicaytu
i-tea-dublin-dublin,28934,hvpjgreuoh
new-thai-bistro-pleasanton-2,5064,kcsxonjjgb
steap-tea-bar-san-francisco-3,12305,zxrdkdrpph
tea-island-fremont-2,79965,savyixpipn
t4-dublin,39787,fxfqsovmhb
cafe-sorriso-san-leandro,5390,mkqebsgtsh
ohana-hawaiian-bbq-of-pleasanton-pleasanton,21934,iulhwuotvz
quickly-antioch-2,93733,pgwqazrhwu
mr-t-cafe-san-francisco,29223,fvnkmlfokr
chatime-san-jose-san-jose-3,52757,kmrsufkvgr
i-tea-walnut-creek-3,58816,nfbmodblhf
tea-station-newark,92706,wwipbeukln
amakara-dublin,77530,pgrxirdwzy
pho-lee-hoa-phat-pittsburg-5,76010,nzpazdtjql
bean-scene-sunnyvale,77082,kjtnrnnqfv
t4-tea-for-u-fairfield,80651,mcobrwseyc
bubblecup-san-francisco-2,37071,ybsftiyptz
honeyberry-santa-clara,50962,nkshwrbcmj
soyful-desserts-san-jose-2,97349,zzrmlxwtvr
bubble-tea-time-saratoga,21122,omilfrnxpt
milk-and-honey-cafe-fremont,50129,xvjddiuksw
fresh-nation-desserts-san-mateo-2,83045,dipauussez
quickly-sunnyvale-4,83114,csrqebcszz
hotpot-first-sunnyvale,43961,ahzlbauyly
tiger-tea-and-juice-burlingame-3,74635,jcjhukbitu
rrags-caffe-benicia,28369,nzomfqxzte
99-ranch-market-pleasanton,63365,vqrsnqqwip
boba-pub-san-jose,13263,xiaptclvxs
moo-moo-yogurt-foster-city,67783,nszdekdcci
cha-express-san-mateo,27503,reibogxlhy
t-and-bowl-oakland,76397,uusxdevkrq
sheng-kee-bakery-san-mateo-2,70858,nbvflizpfq
bubbly-san-jose-4,82938,iaehitdoti
teazzert-alameda,82934,hxyjssajfw
new-thai-bistro-pleasanton-2,87251,kridixlvau
fantasia-coffee-and-tea-cupertino,90772,ogeblbagdw
teaspoon-san-francisco,53091,gguukqpapd
happy-lemon-cupertino-5,32548,jazmgicwhd
yo-bowl-hayward,48369,fjlgqmlyfi
keep-it-san-francisco-6,16069,atqhsguquk
gong-cha-san-mateo-2,72280,cgedgqxjll
the-axe-and-palm-stanford,47603,zpacsvzssx
gong-cha-palo-alto,7449,stijtgmjza
banh-mi-ba-le-oakland,87356,kedjcwgizq
t4-millbrae-10,7400,ndramiqzov
quickly-castro-valley,18763,lemqlucvqw
pho-saigon-city-pleasanton,84907,nfujbxixss
purple-kow-san-jose-4,70994,htverhawvb
tea-station-newark,33620,dcmfafskgo
tutti-frutti-frozen-yogurt-dublin,21575,lcxnttqwas
purple-kow-san-francisco-2,70998,zlluywajkg
k-pop-cafe-fremont,67867,eglocnalwj
ohana-express-redwood-city-2,58791,tckegucafz
teasociety-san-jose,55242,nbiwtcxojw
bambu-union-city-2,13320,capghknvzx
boba-guys-san-francisco-7,26419,febhgivqqh
pho-saigon-city-pleasanton,34994,kkasaisrup
icicles-newark,55530,gepwyqqoep
napa-noodles-napa,92551,hibrlyujul
quickly-hayward,85408,btlrjovlri
tleaf-teapresso-san-jose-3,51690,mzsrsgsxxo
mr-green-bubble-sunnyvale,81060,gsqkvntbqp
quickly-oakland-4,31576,hhiqvbgbfu
world-wrapps-2-0-santa-clara,44037,yikhrhkbzs
pho-saigon-city-pleasanton,43935,fefpbosrrt
westea-pleasanton,61964,bagzcbknbp
t4-tea-for-u-fairfield,95740,orcmqpxzcs
sharetea-fremont-2,55649,zjjxidywsr
teaspoon-san-mateo,5007,rhqksjcwvj
teahee-san-jose,12058,tojyrghxxr
fantasia-coffee-and-tea-san-jose-4,97617,iecghhfbfm
alohana-hawaiian-grill-san-leandro,70492,thgmpoieev
quickly-san-mateo,65471,ongztaiemw
smitten-ice-cream-lafayette,34434,thdcuyhhbo
jazen-tea-santa-clara-santa-clara,47438,xdnkcrcipw
good-earth-cafe-san-francisco-2,18198,yrpxktcanw
oooh-san-jose-4,89433,faxoipcocf
tapioca-express-alameda,94056,steqosldrw
bb-tea-station-san-francisco-3,20566,xegfqdchyi
milk-and-honey-cafe-fremont,98146,mlreczfsta
icicles-cupertino,99796,qyhnyiyyni
koma-sushi-restaurant-menlo-park-3,90974,evrytwuhns
pearl-cafe-mountain-view,10412,ikwajsqghc
tea-era-cupertino,66757,ikbiihvcoo
tj-cups-san-francisco-5,46187,bjnpgbdrto
5-sweets-san-francisco,32225,pdljhznnbm
boba-pub-san-jose,68819,gmlfakamiq
omg-tea-san-francisco,75365,keijcamtyf
clear-optometry-san-mateo,57173,tdmlapxjkg
vampire-penguin-brentwood-2,89362,scdgrifloh
pho-new-saigon-foster-city,33983,gqssvlfyrk
bubble-bay-tea-santa-clara,34149,rudbvbgxuh
milk-and-cookie-bar-castro-valley-3,39118,nrpexzjrwx
boiling-point-san-mateo,79010,rrrbpclcbk
ice-monster-walnut-creek,74521,nuxsnzbxas
cj-fusion-fairfield,14603,mfshiezdvn
search-tea-millbrae-5,16844,xkmxazbmbn
tutti-frutti-montclair-oakland,41209,litbaialoz
sancha-bar-milpitas,82880,hkrdncrcvn
super-cue-cafe-cupertino,23609,vyborkdmhs
quickly-vallejo-12,92972,zwgplngpds
blossom-bee-dublin,59649,ivobynosyi
i-tea-san-leandro-2,57214,infzpnsofd
quickly-san-leandro,23320,fppeewzcdw
youji-fresh-rolls-wine-and-tea-santa-clara,62211,qswillcznm
jougert-bar-burlingame,70633,ndrgqmvsgi
leisure-cafe-san-leandro-2,73444,rqthqxpxum
happy-lemon-sunnyvale-2,23063,rtlzuevdlh
tous-les-jours-santa-clara,21798,ndvjvxungg
happy-lemon-berkeley-berkeley,70978,uuratckqbq
honeyberry-santa-clara,87104,ikhyrtnhqx
alice-street-bakery-café-oakland-2,53806,zdngilftxj
tea-time-palo-alto,40237,qdvfclgffa
tapioca-express-mountain-view,44897,hvizjfbfrg
sharetea-palo-alto-2,51924,snbgpeamsd
quickly-brentwood-brentwood,97317,mrnzgojccj
happy-lemon-san-jose-5,20842,xcljbsltvd
suisun-seafood-center-suisun-city,6160,osfuamxofi
my-delights-fremont,65376,gpssoqwutn
yummi-tea-cafe-san-jose-3,97391,lbeqffpgic
eggettes-millbrae-2,22286,vbjwsokiev
steep-creamery-and-tea-san-francisco,78493,prqobbpuef
sno-crave-tea-house-milpitas,98319,bwzqwzshxd
skyview-noodle-and-tea-pittsburg-3,30773,qctgipermt
purple-kow-berkeley-2,49624,cbpszvwcya
mr-green-bubble-union-city,9310,utabreakev
quickly-fairfield-3,60928,ysgafujstu
jovie-coffee-and-pho-campbell,16681,yuzfskdqjb
t4-davis-3,91418,aitppociva
tandoori-pizza-dublin,23920,toqbdbwixr
t4-fremont-3,52200,ycyeckxpdc
starbread-bakery-vallejo,39117,djudrdykim
ten-ren-tea-co-of-milpitas-milpitas,59559,hbfqxvmgsz
hongry-kong-belmont-2,15399,kqreccljex
t4-san-leandro,52758,ukmfdwkbwi
sisig-suisun-city-3,89622,xsozgzldao
milkcow-fremont-2,27961,gmsnjelwbu
steap-tea-bar-san-francisco-3,25779,kzgszurkne
pho-saigon-garden-dublin,22282,avmhccprxi
bobaloca-concord-4,34842,frkvecikqx
sharetea-santa-clara-3,36584,vfjqzgqcov
joy-4-tea-union-city,39912,iqckvvbcic
menchies-frozen-yogurt-vallejo,18066,jprkzlxljr
milkcow-fremont-2,94433,tvjzxnuist
lazi-cow-davis,47656,gsqpndeivs
bfresh-snacks-and-drinks-san-jose,49824,iwthlntfys
super-cue-cafe-san-mateo-2,16283,sstxxuurom
easel-davis-2,10359,orwrsgqbgt
ohana-hawaiian-bbq-of-pleasanton-pleasanton,38907,vlcsqqmdsa
monster-boba-cupertino-3,50856,tyurpzaskr
sancha-bar-oakland-3,86063,xotgublzsa
crave-cafe-and-catering-american-canyon,60992,vlkgsxcjls
jazen-tea-san-jose-4,19330,aojajntebe
ten-ren-tea-co-richmond,19795,qtbfkezqeg
new-thai-bistro-pleasanton-2,33358,yoxbmlqiwg
morimoto-napa-napa,85066,aqwqeyddga
teahee-san-jose,24319,jeocljeblo
saigon-bistro-restaurant-pittsburg,63561,ucijqtpbmh
sweethut-san-francisco,57750,oxfawatppn
icy-blue-fremont,28390,okocpeiheb
happy-lemon-cupertino-5,76229,tabrgejlrr
saigon-cafe-livermore,56960,ljwqkbcilx
foodnet-supermarket-san-leandro-2,82403,daynbhucye
yumygurt-pinole,81417,igabynapxy
teaster-hayward-2,49971,jjesmikhuv
new-thai-bistro-pleasanton-2,49762,yckzoleorz
bean-scene-sunnyvale,59207,ogxtqwyvfw
butterfly-santa-clara,77010,sggkmmgcal
sno-crave-teahouse-union-city,92773,jimjvygrnh
soyful-desserts-san-jose-8,42083,dbawiyntae
ohana-express-redwood-city-2,34203,xmfpqkkqiq
quickly-antioch-2,31544,afhafppfrb
bambu-sunnyvale-2,58305,rbbkxyfmxj
china-kitchen-express-san-leandro,15785,pfssrpileu
tapioca-express-alameda,91734,tvxyohuadi
green-leaf-asian-bistro-and-cafe-redwood-city-2,62554,uolxctbnhx
sactomofo-sacramento-6,70133,feoatorbaw
i-love-teriyaki-and-sushi-concord-2,78326,pwjuauesvr
i-tea-moraga-3,21056,sulydorrfo
mr-t-cafe-san-francisco,44904,ibxmumrbqd
alohana-hawaiian-grill-san-leandro,16696,aamfpszxhh
morimoto-napa-napa,18630,mpvsipubft
tpumps-burlingame,96964,cceljxzjcd
mr-green-bubble-sunnyvale,53166,acmadnwczv
gong-cha-san-mateo-2,70104,ionrfwwwja
tea-hut-san-francisco-2,68023,xzjoxycoag
hot-spot-alameda,48947,duhvjacbjp
t4-san-ramon-3,87271,udizwoghss
tandoori-pizza-dublin,94360,ydcnzeulcu
quickly-dublin,58248,ehzwwyttqd
super-cue-cafe-san-francisco-2,74796,oiifbpanql
fifty-fifty-coffee-and-tea-san-francisco,12285,fzwwdbpxuj
rrags-caffe-benicia,36593,tjidrwrchb
sharetea-fremont-2,87436,ceujhilavi
tapioca-express-san-jose-8,31335,cuhiljcgfu
pho-saigon-noodle-house-san-ramon,54766,etbwpnwxly
cornology-walnut-creek-3,71081,sfbodwpgas
tapioca-express-alameda,74687,frvwqvvowh
tutti-frutti-frozen-yogurt-dublin,12599,jaszubslvr
wonderful-dessert-and-cafe-san-francisco-2,22850,kkdwgylfyw
tuttimelon-alameda,68815,nmxdzsjdlp
hotpot-first-sunnyvale,8339,kaxnnvfmwq
boba-fitt-drinks-union-city,40500,oogiacvnmt
taiwan-bento-oakland-4,72653,alywjtppgq
tj-cups-san-francisco-5,82448,ihnjbyajjh
gong-cha-san-mateo-2,76555,lwqvxmyxfq
boiling-point-san-mateo,64222,elzuyrbjtu
kee-wah-bakery-dublin,30589,bndlcfaovv
craw-station-san-leandro,16809,ziwixtjzzf
sweet-belly-oakland,52752,vifrshwpxn
t4-san-leandro,15813,bscaljtjeo
sunshine-bakery-vallejo-3,98477,qhxjszgvtr
happiness-cafe-san-jose,86592,ijharydbbw
quickly-antioch-2,11603,tfbllqhegl
boba-guys-san-francisco-10,79498,uislrklgfh
99-ranch-market-concord-2,40135,wslqptjteq
simpletea-milpitas,27156,xjwephprtk
milk-and-honey-cafe-fremont,18015,gnasfrkisr
mandro-teahouse-newark-3,23811,zvsdypmjsg
teaspoon-san-jose-2,83286,mgeuwrzhkm
saratoga-bagels-saratoga,17508,qtnisbaaym
amor-cafe-and-tea-san-jose,86792,vgszrbdbrz
cream-palo-alto-3,29309,qfohbbeflc
super-cue-cafe-san-mateo-2,84564,kzxdcaspur
frozos-frozen-yogurt-santa-clara,54104,lqekehhlwy
jovie-coffee-and-pho-campbell,51126,sxhvrqtpxd
menchies-frozen-yogurt-vallejo,50861,mlciosqjii
tj-cups-san-francisco-5,57958,jevgtuhjhi
boba-queen-fremont,80023,krvyzkkrei
sharetea-san-rafael-3,24430,zowvvbiupr
hot-spot-alameda,30992,vwgirkwtjm
black-pearl-san-jose-2,42248,kpvfpkxkvg
tandoori-pizza-dublin,30334,paoswunpfk
bambu-milpitas-7,62122,fqddtgejlp
t4-san-ramon-2,66024,ljeqqiqnss
the-mix-creamery-dublin-2,29821,bzhmmojoes
i-tea-pittsburg,73419,rwzoxnahzh
honeyberry-san-jose-9,52260,ychsdknjwv
hanoi-chicken-noodle-san-leandro,81248,htvzzqrcau
quickly-vallejo-12,41985,jsfxjpvpuu
creme-brewlee-san-mateo-2,69012,pjknhqoqxz
amakara-dublin,7996,jsgigpkfqt
calibear-cyber-cafe-sunnyvale-6,18032,pybxlxohfr
i-tea-milpitas,65977,vrerkflrnf
black-pearl-san-jose-2,28760,xfkwjbivbu
puppy-bobar-san-francisco,62198,jgywojpzmw
bubblecup-san-francisco-2,77544,mycwhhhbsz
chowking-vallejo,52095,gbcrlyceet
d-t-dim-sum-and-tea-san-leandro,32808,swuctizvrq
halu-shabu-shabu-dublin,86228,qtixcnptok
caface-newark-2,81376,mlrfsdlsay
happy-lemon-cupertino,53500,qiarydtazh
taro-taro-dessert-and-tea-house-fremont,14927,xvtoeniajm
simply-boba-san-jose,13265,sfksbkjsjm
ohana-hawaiian-bbq-of-pleasanton-pleasanton,27953,ufsetnsmaj
hechaa-cupertino-4,12364,aleizqbnsr
eggettes-san-mateo,64836,bgjtfsxjpv
tea-six-fremont-2,35243,xokpzdkjqk
the-burrow-brisbane-4,22444,fhgqytmcyr
99-tea-house-fremont-2,13878,auqairzgys
midori-japanese-cuisine-vallejo,93758,gatujxalfy
boba-bar-san-jose-3,98049,nfvwbudtse
quickly-burlingame-2,11883,ipxprvwhue
teaspoon-los-altos,50154,zxgpdqlcih
quickly-san-rafael,60864,xsyrnydbcd
green-leaf-asian-bistro-and-cafe-redwood-city-2,61430,ykvxlvzqne
la-farfalla-bakery-fremont,11275,ofzhyhsbdx
